 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist, expected len
1,    48,    0.0026,    0.0,    13.7499132328,    2.17481312473,    17
1,    52,    0.0072,    0.0016,    14.5461278369,    2.18204275704,    17
1,    56,    0.02,    0.0084,    15.3456891472,    2.18681131389,    17
1,    60,    0.0594,    0.034,    15.9435180226,    2.18848063751,    17
1,    64,    0.1134,    0.077,    16.4754851881,    2.18443966782,    17
1,    0,    0.0,    0.0,    0.0,    0,    18
1,    4,    0.0,    0.0,    1.60348099773,    1.8266,    18
1,    8,    0.0,    0.0,    2.90854066838,    2.11605333333,    18
1,    12,    0.0,    0.0,    4.14375839233,    2.18139571429,    18
1,    16,    0.0,    0.0,    5.31712643371,    2.17291333333,    18
1,    20,    0.0,    0.0,    6.38524651898,    2.18316033911,    18
1,    24,    0.0004,    0.0002,    7.3923927178,    2.20795634588,    18
1,    28,    0.0002,    0.0002,    8.45165510156,    2.19908150794,    18
1,    32,    0.0002,    0.0,    9.55632077852,    2.20191831252,    18
1,    36,    0.0008,    0.0004,    10.7056333267,    2.21475944557,    18
1,    40,    0.0004,    0.0,    11.7597124654,    2.18994276354,    18
1,    44,    0.0024,    0.0,    12.8245130747,    2.18822581475,    18
1,    48,    0.0028,    0.0002,    13.7215890467,    2.20360009972,    18
1,    52,    0.0104,    0.0026,    14.6105698086,    2.1937939373,    18
1,    56,    0.0288,    0.0134,    15.2847208353,    2.19714117399,    18
1,    60,    0.0642,    0.04,    15.9338705109,    2.1918079454,    18
1,    0,    0.0,    0.0,    0.0,    0,    19
1,    4,    0.0,    0.0,    1.59089905491,    1.8444,    19
1,    8,    0.0,    0.0,    2.92888498397,    2.12365666667,    19
1,    12,    0.0,    0.0,    4.13874652185,    2.16574190476,    19
1,    16,    0.0,    0.0,    5.30232817975,    2.16698880952,    19
1,    20,    0.0,    0.0,    6.41546073003,    2.16827307359,    19
1,    24,    0.0,    0.0,    7.46250389812,    2.18324022977,    19
1,    28,    0.0,    0.0,    8.50139481928,    2.18058015707,    19
1,    32,    0.0002,    0.0,    9.53835560977,    2.18302875162,    19
1,    36,    0.0002,    0.0002,    10.706711498,    2.19692353054,    19
1,    40,    0.001,    0.0,    11.7105058931,    2.1674862858,    19
1,    44,    0.0012,    0.0,    12.7133803702,    2.18518817883,    19
1,    48,    0.0044,    0.0002,    13.7040331913,    2.18372534977,    19
1,    52,    0.007,    0.0018,    14.5709276883,    2.1785703033,    19
1,    56,    0.0284,    0.0142,    15.2974592459,    2.1751245318,    19
1,    60,    0.0658,    0.038,    15.9077984107,    2.19020238102,    19
1,    64,    0.1128,    0.0728,    16.3641232717,    2.18182530414,    19
